"Choclo", 64.10, 300
"TomCherry", 562.13, 234
"Limon", 309.26, 644
"Papa", 20.51, 860
"Kinoto", 35.60, 208
"Pomelo", 47.30, 756
"Apio", 74.74, 279
"Cereza", 1053.77, 216
"Apio", 50.43, 249
"Coliflor", 23.54, 560
"Naranja", 8.83, 940
"Tomate", 807.43, 990
"Naranja", 15.15, 800
"Berenjena", 55.26, 570
"Calabaza", 20.68, 912
"Brócoli", 362.81, 360
"Ciruela", 976.25, 1026
"Pera", 150.08, 970
"Lima", 1069.82, 220
"Ciruela", 951.81, 963
"Mandarina", 14.85, 930
"Melón", 123.08, 372
"Limon", 333.45, 714
"Berenjena", 57.75, 636
"Limon", 354.74, 721
"Apio", 58.59, 330
"Frambuesa", 2103.25, 91
"Lima", 1294.48, 218
"Rabanito", 229.82, 246
"Uva", 678.31, 354
"Batata", 23.89, 830
"Repollo", 4.27, 693
"Naranja", 19.47, 1130
"Papa", 20.42, 1080
"Papa", 19.96, 1070
"Morrón", 2998.75, 504
"Kinoto", 41.45, 190
"Durazno", 263.67, 832
"Lima", 1225.37, 232
"Rabanito", 230.48, 276
"Lima", 1236.65, 194
"Rabanito", 186.63, 246
"Higo", 2540.96, 120
"Apio", 58.82, 303
"Ajo", 883.78, 105
"Pepino", 35.55, 470
"Lima", 1052.13, 184
"Ciruela", 970.94, 738
"Higo", 2530.62, 116
"Lechuga", 37.82, 1062
"Mandarina", 15.26, 920
"Cereza", 1034.50, 240
"Higo", 2461.22, 117
"Alcachofa", 143.39, 342
"Banana", 64.40, 1000
"Melón", 100.46, 356
"Durazno", 167.46, 688
"Alcachofa", 132.46, 267
"Zuccini", 79.89, 576
"Calabaza", 19.79, 952
"Champignon", 3519.94, 93
"Batata", 16.98, 980
"Manzana", 123.14, 940
"Zuccini", 78.68, 612
"Palta", 1150.79, 372
"Espárrago", 638.13, 162
"Mandarina", 19.01, 1130
"Lima", 1208.45, 192
"Mandarina", 26.68, 1180
"Lima", 1416.03, 186
"Apio", 66.65, 261
"Uva", 652.41, 252
"Morrón", 2995.85, 630
"Cebolla", 68.82, 952
"Naranja", 13.93, 1010
"Palta", 1140.86, 348
"Pepino", 50.07, 580
"Zanahoria", 33.94, 534
"Zanahoria", 31.15, 630
"Calabaza", 15.79, 912
"Lima", 1053.43, 232
"Pomelo", 44.38, 954
"Coliflor", 19.24, 465
"Pomelo", 53.38, 1062
"Lechuga", 35.23, 801
"Durazno", 290.68, 680
"Naranja", 10.42, 810
"Choclo", 65.50, 345
"Banana", 61.81, 980
"Higo", 2570.90, 100
"Sandía", 58.31, 792
"Limon", 313.41, 630
"Limon", 323.10, 602
"Ciruela", 1027.52, 828
"Palta", 1155.80, 376
"Espárrago", 636.97, 236
"Kinoto", 26.20, 214
"Frambuesa", 2047.27, 96
"Pepino", 46.03, 530
"Lima", 1316.52, 178
"Durazno", 153.86, 880
"Mandarina", 23.26, 1020
"Naranja", 13.02, 800
"Champignon", 3523.90, 103
"Sandía", 53.34, 810
"Pomelo", 42.53, 1008
"Caqui", 854.07, 90
"Caqui", 828.57, 102
"Tomate", 741.13, 819
"Naranja", 8.71, 800
"Limon", 319.44, 714
"Sandía", 60.35, 1080
"Zuccini", 96.54, 612
"Papa", 19.19, 1040
"Sandía", 62.96, 864
"Cereza", 977.37, 166
"Pera", 141.58, 1160
"Palta", 1107.69, 396
"Calabaza", 12.45, 784
"Pepino", 30.66, 525
"Alcachofa", 130.96, 288
"Banana", 75.63, 1140
"Durazno", 254.03, 792
"Lechuga", 47.12, 1062
"Choclo", 40.02, 255
"TomCherry", 546.31, 190
"Brócoli", 370.41, 324
"Zanahoria", 25.43, 522
"Lima", 980.49, 180
"Choclo", 49.60, 351
"Ajo", 949.83, 117
"Uva", 695.53, 243
"Melón", 113.08, 428
"Coliflor", 36.05, 445
"Uva", 730.15, 351
"TomCherry", 552.91, 180
"Manzana", 141.76, 1000
"Morrón", 2950.90, 486
"Zanahoria", 35.04, 504
"Pepino", 52.17, 410
"Rabanito", 227.80, 315
"Frambuesa", 1999.58, 119
"Melón", 110.34, 388
"Sandía", 59.47, 1026
"Repollo", 5.72, 749
"Cereza", 1055.91, 204
"Frutilla", 264.55, 318
"Lima", 971.95, 190
"Pomelo", 61.56, 792
"Ajo", 885.09, 102
"Pepino", 43.67, 580
"Kinoto", 33.35, 218
"Espárrago", 613.61, 236
"Banana", 57.72, 840
"Champignon", 3529.77, 110
"Morrón", 2935.60, 504
"Uva", 715.31, 321
"Morrón", 2914.28, 576
"Tomate", 716.70, 801
"Naranja", 16.60, 810
"Pera", 140.29, 1200
"Banana", 74.88, 950
"Uva", 647.97, 360
"Acelga", 29.36, 801
"Limon", 354.38, 574
"Mandarina", 19.47, 1170
"Caqui", 845.25, 112
"Choclo", 52.37, 291
"Palta", 1162.50, 420
"Lima", 1052.92, 170
"Frutilla", 298.42, 342
"Durazno", 141.59, 928
"Lima", 1073.97, 174
"Cebolla", 64.72, 840
"Rabanito", 225.83, 330
"Naranja", 10.91, 1000
"Cebolla", 63.55, 928
"Pera", 153.41, 1160
"Manzana", 139.45, 800
"Frutilla", 282.21, 306
"Palta", 465.69, 420
"Berenjena", 61.43, 486
"Calabaza", 11.49, 960
"Durazno", 158.55, 832
"Berenjena", 56.56, 516
"Lima", 1407.19, 212
"Brócoli", 357.31, 376
"Berenjena", 57.60, 618
"Caqui", 828.05, 89
"Acelga", 26.99, 756
"Manzana", 150.85, 860
"Lima", 1229.54, 224
"Pepino", 27.32, 550
"Palta", 479.81, 595
"Pepino", 40.92, 585
"Pomelo", 52.98, 765
"Palta", 1148.30, 376
"Higo", 2521.80, 100
"Banana", 70.06, 910
"Zanahoria", 31.41, 564
"Brócoli", 382.34, 384
"Pomelo", 32.51, 837
"Naranja", 12.44, 860
"Zanahoria", 23.98, 594
"Pera", 133.07, 1120
"TomCherry", 538.59, 222
"Lima", 1103.55, 184
"Ajo", 908.66, 100
"Ciruela", 978.37, 1044
"Batata", 24.74, 890
"Berenjena", 50.16, 660
"Zanahoria", 33.88, 480
"Batata", 13.23, 990
"Kinoto", 30.43, 170
"Durazno", 181.75, 808
"Lechuga", 24.57, 810
"Espárrago", 620.87, 180
"Papa", 22.83, 990
"Espárrago", 615.29, 212
"TomCherry", 595.52, 196
"Tomate", 748.27, 891
"Naranja", 9.55, 1010
"Espárrago", 615.39, 170
"Kiwi", 404.66, 480
"Mandarina", 18.27, 810
"Ajo", 868.50, 83
"Zanahoria", 40.48, 546
"Berenjena", 50.27, 546
"Espárrago", 623.04, 240
"Choclo", 51.03, 255
"Naranja", 22.84, 860
"Tomate", 781.09, 846
"Ciruela", 992.69, 774
"Zanahoria", 29.36, 606
"Alcachofa", 137.12, 240
"Kiwi", 427.44, 440
"Lechuga", 39.57, 909
"Durazno", 173.44, 776
"Uva", 658.45, 348
"Brócoli", 360.78, 324
"Ciruela", 956.78, 720
"Mandarina", 9.73, 820
"Alcachofa", 154.69, 282
"Acelga", 22.80, 774
"Cebolla", 69.45, 704
"TomCherry", 530.85, 206
"Rabanito", 240.91, 339
"Sandía", 62.61, 846
"Mandarina", 8.89, 850
"Limon", 297.99, 756
"Banana", 67.74, 1180
"Naranja", 13.93, 1080
"Lima", 1022.27, 238
"Pomelo", 51.19, 990
"Coliflor", 22.49, 445
"Lima", 1011.03, 204
"Berenjena", 66.65, 654
"Batata", 23.02, 1180
"Mandarina", 20.04, 1000
"Zuccini", 84.48, 630
"Melón", 94.40, 392
"Rabanito", 197.27, 315
"Morrón", 2921.13, 546
"Zanahoria", 17.38, 534
"Uva", 664.65, 276
"Cereza", 1065.79, 210
"Alcachofa", 152.38, 330
"Berenjena", 50.10, 486
"Durazno", 153.63, 872
"Kiwi", 396.58, 376
"Durazno", 281.47, 760
"Repollo", 10.16, 728
"Manzana", 137.48, 1120
"Kinoto", 32.09, 170
"Zanahoria", 28.10, 498
"Lechuga", 24.25, 873
"Acelga", 17.86, 981
"Cebolla", 56.53, 752
"Higo", 2518.90, 82
"Morrón", 3035.19, 690
"Manzana", 149.20, 1060
"Mandarina", 20.15, 1110
"Palta", 445.18, 480
"Ciruela", 985.15, 1035
"Palta", 506.83, 585
"Caqui", 832.52, 117
"Acelga", 19.53, 864
"Frambuesa", 2048.00, 99
"Durazno", 154.63, 808
"Batata", 20.78, 1180
"Acelga", 21.58, 810
"Repollo", 2.19, 756
"Caqui", 785.50, 92
"Ciruela", 963.54, 954
"Repollo", 4.03, 728
"Mandarina", 17.52, 900
"Banana", 62.68, 810
"Kinoto", 30.24, 170
"Espárrago", 642.45, 192
"Frutilla", 285.15, 360
"Pera", 149.08, 1180
"Zuccini", 89.89, 612
"Caqui", 805.96, 100
"Durazno", 145.76, 696
"Espárrago", 615.32, 228
"Lechuga", 38.67, 990
"Rabanito", 249.85, 279
"Pera", 160.34, 900
"Palta", 513.36, 450
"Palta", 486.42, 545
"Berenjena", 57.84, 696
"Naranja", 15.25, 1040
"Morrón", 3007.07, 714
"Pomelo", 38.23, 765
"Calabaza", 22.57, 944
"Lechuga", 35.94, 855
"Manzana", 149.86, 840
"Mandarina", 19.84, 970
"Frambuesa", 2085.68, 89
"Batata", 25.45, 1160
"Coliflor", 31.51, 480
"Zuccini", 86.57, 516
"Naranja", 15.54, 870
"Manzana", 162.65, 1180
"Papa", 7.39, 900
"Durazno", 182.54, 920
"Batata", 28.33, 870
"Limon", 328.83, 721
"Tomate", 773.92, 1080
"Melón", 110.64, 324
"Pomelo", 47.70, 927
"Manzana", 128.59, 900
"Apio", 58.58, 318
"Limon", 345.41, 826
"Sandía", 59.08, 927
"Frutilla", 284.87, 336
"Repollo", 7.19, 581
"Brócoli", 369.52, 324
"Lima", 1009.67, 172
"Pomelo", 44.44, 1080
"Frambuesa", 1985.98, 87
"Batata", 24.98, 1170
"Zanahoria", 36.57, 528
"Choclo", 65.01, 240
"Lima", 1035.00, 214
"Naranja", 12.64, 1160
"Apio", 63.66, 294
"Durazno", 282.62, 648
"Lima", 1241.19, 202
"Kinoto", 36.92, 192
"Tomate", 775.88, 999
"Brócoli", 387.91, 400
"Cebolla", 59.04, 840
"Durazno", 162.27, 896
"Kinoto", 27.30, 184
"Tomate", 740.04, 1035
"Lechuga", 31.79, 1053
"Manzana", 141.13, 1150
"Zanahoria", 26.73, 510
"Calabaza", 34.22, 800
"Durazno", 267.72, 728
"Manzana", 130.45, 840
"Pera", 151.58, 1100
"Calabaza", 18.01, 704
"Naranja", 9.35, 840
"Pomelo", 45.25, 963
"Durazno", 298.99, 744
"Pomelo", 38.54, 918
"Cebolla", 64.36, 824
"Choclo", 63.20, 270
"Zuccini", 84.51, 720
"TomCherry", 575.50, 218
"Durazno", 157.07, 912
"Frutilla", 293.68, 291
"Sandía", 66.26, 846
"Pera", 151.48, 980
"Banana", 55.58, 1060
"Durazno", 144.03, 640
"Espárrago", 653.75, 230
"Frambuesa", 2071.55, 120
"Berenjena", 56.74, 690
"Higo", 2543.70, 100
"Durazno", 269.32, 808
"Acelga", 23.72, 819
"Kinoto", 31.50, 166
"Morrón", 2973.81, 546
"Lima", 1231.58, 212
"Ciruela", 962.01, 783
"Ciruela", 945.97, 747
"Calabaza", 13.03, 832
"Kinoto", 35.96, 192
"Coliflor", 31.30, 425
"Berenjena", 58.33, 678
"Tomate", 695.90, 1035
"TomCherry", 548.86, 188
"Ajo", 854.90, 115
"Durazno", 294.18, 816
"Lechuga", 48.37, 774
"Banana", 57.13, 960
"Morrón", 2901.32, 546
"Lima", 1409.19, 162
"Manzana", 127.53, 1170
"Batata", 17.07, 1060
"Sandía", 61.95, 819
"Acelga", 21.00, 738
"Durazno", 274.81, 656
"Brócoli", 349.23, 456
"Banana", 63.67, 1170
"Mandarina", 18.48, 1110
"Manzana", 136.61, 910
"Espárrago", 603.63, 170
"Apio", 42.94, 243
"Melón", 105.46, 400
"Rabanito", 234.92, 303
"Batata", 21.82, 890
"Kinoto", 37.55, 202
"Calabaza", 19.90, 640
"Naranja", 19.53, 810
"Lechuga", 39.82, 972
"Durazno", 282.81, 888
"Banana", 67.68, 1140
"Lima", 1413.61, 236
"Tomate", 727.66, 1026
"Naranja", 19.09, 990
"Durazno", 157.92, 712
"Alcachofa", 127.75, 285
"Palta", 472.64, 500
"Kiwi", 413.83, 340
"Cebolla", 71.24, 808
"Frambuesa", 2051.74, 113
"Mandarina", 15.95, 1120
"Rabanito", 213.50, 324
"Durazno", 302.58, 696
"Pomelo", 40.73, 909
"Calabaza", 23.27, 672
"Coliflor", 30.51, 435
"Pepino", 39.17, 475
"Espárrago", 656.29, 222
"Ciruela", 932.81, 783
"Palta", 506.26, 470
"Cebolla", 55.20, 672
"Palta", 473.44, 560
"Pepino", 46.18, 415
"Higo", 2613.49, 119
"Naranja", 14.58, 970
"Choclo", 63.42, 285
"Choclo", 45.91, 267
"Choclo", 63.68, 267
"Lima", 1325.65, 238
"Lechuga", 32.86, 1044
"Lima", 1351.30, 220
"Papa", 20.26, 900
"Ajo", 914.42, 93
"Papa", 17.75, 910
"Batata", 21.30, 1120
"Brócoli", 306.40, 392
"Brócoli", 334.60, 376
"Berenjena", 66.60, 528
"Espárrago", 607.44, 184
"Frambuesa", 2119.41, 107
"Brócoli", 369.71, 404
"Apio", 48.61, 288
"Durazno", 179.10, 800
"Brócoli", 336.45, 356
"Lechuga", 37.90, 855
"Mandarina", 24.10, 800
"Banana", 61.17, 1040
"Lechuga", 35.07, 963
"Kinoto", 29.96, 160
"Papa", 14.13, 1000
"Berenjena", 59.48, 606
"Durazno", 145.95, 808
"Banana", 73.25, 920
"Choclo", 47.13, 252
"Cebolla", 67.16, 880
"Durazno", 170.70, 648
"Cereza", 1012.55, 170
"Rabanito", 219.35, 291
"Repollo", 8.22, 812
"Frambuesa", 2052.59, 105
"Acelga", 20.07, 981
"Frutilla", 281.13, 342
"Pomelo", 40.18, 810
"Lima", 1389.69, 206
"Tomate", 782.44, 1062
"Mandarina", 30.18, 900
"Durazno", 292.14, 704
"Berenjena", 61.46, 618
"Kiwi", 425.97, 348
"Tomate", 734.73, 909
"Pomelo", 36.29, 747
"Zanahoria", 35.42, 612
"Apio", 55.41, 315
"Mandarina", 18.18, 1130
"Calabaza", 21.28, 928
"Brócoli", 401.72, 480
"Tomate", 768.34, 738
"Coliflor", 41.88, 470
"Lima", 1040.66, 216
"Lima", 1031.15, 236
"Choclo", 60.29, 336
"Melón", 103.77, 472
"Sandía", 57.71, 927
"Papa", 23.57, 1030
"Tomate", 778.65, 1026
"Pera", 154.10, 970
"Cebolla", 72.54, 672
"Durazno", 162.36, 656
"Berenjena", 58.32, 504
"Cebolla", 64.29, 944
"Durazno", 285.81, 808
"Lechuga", 47.00, 729
"Banana", 65.90, 1150
"Kiwi", 450.72, 428
"Naranja", 16.67, 940
"Palta", 1172.96, 384
"Palta", 512.39, 495
"Sandía", 46.77, 909
"Sandía", 57.49, 846
"Frutilla", 284.52, 246
"Lima", 1378.49, 214
"Brócoli", 363.90, 364
"Zuccini", 90.29, 648
"Kinoto", 19.96, 228
"Caqui", 870.39, 94
"Pomelo", 43.19, 1026
"Limon", 331.96, 707
"Repollo", 7.85, 840
"Frambuesa", 2045.90, 107
"Naranja", 6.62, 1090
"Batata", 17.26, 1100
"Ciruela", 922.61, 837
"Durazno", 153.28, 936
"Acelga", 21.28, 1080
"Pepino", 41.39, 595
"Lima", 1367.52, 230
"Kiwi", 440.45, 420
"Palta", 1140.92, 360
"TomCherry", 568.99, 206
"Lima", 1149.79, 224
"Naranja", 14.06, 1030
"Lima", 1358.50, 206
"Higo", 2491.67, 97
"Tomate", 759.02, 1017
"Tomate", 745.86, 900
"Rabanito", 216.23, 264
"Pera", 152.26, 1060
"Durazno", 150.69, 784
"Brócoli", 324.71, 360
"Lima", 1332.65, 200
"Durazno", 153.64, 960
"Ciruela", 955.87, 792
"Zanahoria", 28.70, 576
"Higo", 2600.38, 84
"Zanahoria", 27.68, 582
"Naranja", 11.90, 1060
"Pera", 166.18, 850
"Limon", 302.38, 658
"Lechuga", 37.86, 828
"Pera", 140.12, 1160
"Berenjena", 64.41, 576
"Durazno", 149.83, 744
"Frambuesa", 2074.68, 94
"Manzana", 150.24, 1170
"Melón", 115.88, 480
"Palta", 1146.60, 464
"Champignon", 3631.44, 107
"Palta", 1145.28, 468
"Zanahoria", 18.37, 696
"Apio", 61.02, 276
"Repollo", 8.26, 777
"Ciruela", 1017.86, 1053
"Alcachofa", 132.55, 285
"Kiwi", 442.30, 320
"Naranja", 15.57, 1100
"Lechuga", 34.57, 981
"Kinoto", 34.89, 222
"Cebolla", 74.49, 824
"Apio", 64.18, 300
"Lima", 967.64, 162
"Kiwi", 440.40, 412
"Lechuga", 32.35, 774
"Kinoto", 31.87, 208
"Limon", 335.13, 588
"Acelga", 25.97, 1080
"Durazno", 191.93, 744
"Mandarina", 23.24, 1190
"Pera", 171.53, 1060
"Batata", 22.92, 860
"Papa", 19.09, 810
"Frambuesa", 1997.92, 119
"Limon", 354.42, 791
"Higo", 2450.33, 119
"Brócoli", 386.88, 400
"Sandía", 59.93, 774
"Naranja", 20.57, 1200
"Uva", 731.74, 261
"Mandarina", 11.26, 1180
"Batata", 15.64, 920
"Palta", 1153.74, 360
"Champignon", 3589.44, 116
"Espárrago", 643.48, 176
"Lechuga", 39.77, 1008
"TomCherry", 557.73, 174
"Apio", 49.15, 288
"Ajo", 847.46, 98
"Alcachofa", 128.19, 351
"Alcachofa", 159.76, 315
"Higo", 2562.19, 115
"Banana", 64.86, 950
"Limon", 354.07, 798
"Frambuesa", 2024.17, 99
"Durazno", 140.93, 840
"Alcachofa", 136.59, 276
"Berenjena", 45.68, 552
"Caqui", 776.83, 105
"Melón", 104.51, 376
"Batata", 16.38, 1080
"Papa", 18.40, 940
"Mandarina", 15.77, 1140
"Lima", 1055.48, 224
"Pera", 134.46, 880
"TomCherry", 558.52, 208
"Pomelo", 40.42, 756
"Palta", 490.86, 545
"Papa", 18.85, 860
"Champignon", 3490.58, 112
"Mandarina", 14.87, 810
"Palta", 492.36, 545
"Choclo", 46.35, 276
"Durazno", 126.07, 840
"Coliflor", 17.19, 460
"TomCherry", 526.41, 198
"Calabaza", 23.66, 832
"Choclo", 46.87, 312
"TomCherry", 571.09, 224
"Limon", 327.93, 784
"Berenjena", 53.11, 714
"Choclo", 51.25, 267
"Durazno", 175.50, 784
"Durazno", 250.71, 736
"Sandía", 59.87, 756
"Morrón", 2959.60, 702
"Melón", 106.59, 440
"Lima", 1011.50, 186
"Rabanito", 217.65, 300
"Berenjena", 58.40, 654
"Pomelo", 50.28, 756
"Alcachofa", 142.01, 285
"Caqui", 813.19, 120
"Naranja", 11.19, 1060
"Kinoto", 29.51, 208
"Pera", 149.54, 1080
"Zanahoria", 26.48, 678
"Pera", 158.02, 1140
"Higo", 2473.36, 118
"Acelga", 19.34, 783
"Lechuga", 42.62, 909
"Uva", 685.08, 300
"TomCherry", 584.02, 162
"Ajo", 903.34, 108
"Morrón", 2899.43, 522
"Naranja", 13.21, 940
"Rabanito", 224.02, 300
"Choclo", 58.87, 279
"Lima", 1279.43, 162
"Durazno", 140.67, 960
"Pepino", 32.65, 475
"Uva", 715.83, 249
"Palta", 495.58, 595
"Durazno", 190.77, 680
"Sandía", 49.01, 981
"Banana", 71.23, 1010
"Banana", 71.86, 830
"Lima", 1245.21, 186
"Champignon", 3566.01, 113
"Cebolla", 77.17, 920
"Champignon", 3590.59, 106
"Calabaza", 24.32, 816
"Apio", 52.02, 270
"Durazno", 152.55, 704
"Uva", 701.17, 246
"Papa", 12.12, 1030
"Naranja", 14.67, 850
"Higo", 2504.42, 93
"Ajo", 950.68, 95
"Lima", 1218.70, 190
"Palta", 1149.46, 440
"TomCherry", 560.42, 180
"Lima", 1055.85, 166
"Ciruela", 970.84, 927
"Banana", 59.54, 1200
"Kinoto", 29.30, 174
"Pomelo", 44.39, 999
"Frambuesa", 2160.42, 93
"TomCherry", 540.49, 228
"Calabaza", 18.10, 800
"Morrón", 2887.71, 618
"Morrón", 2964.15, 696
"Choclo", 49.84, 276
"Durazno", 265.18, 880
"Rabanito", 224.84, 315
"Cebolla", 59.12, 896
"Banana", 56.87, 810
"Champignon", 3567.14, 88
"Zanahoria", 41.66, 618
"Durazno", 284.61, 952
"Zuccini", 80.58, 504
"Pepino", 34.64, 560
"Rabanito", 202.55, 297
"Melón", 105.15, 440
"Brócoli", 333.06, 376
"Pomelo", 40.79, 936
"Durazno", 145.39, 688
"Frambuesa", 2003.47, 112
"Berenjena", 42.78, 666
"Rabanito", 223.63, 348
"TomCherry", 524.64, 198
"Morrón", 2995.97, 654
"Uva", 750.09, 276
"Ajo", 929.11, 110
"Coliflor", 33.40, 445
"Pepino", 32.84, 465
"Naranja", 9.80, 1080
"Manzana", 127.22, 1050
"Durazno", 289.07, 920
"Lima", 1117.27, 228
"Kinoto", 30.24, 200
"Brócoli", 380.42, 412
"Alcachofa", 144.62, 252
"Apio", 55.64, 246
"Batata", 13.31, 980
"Banana", 65.82, 1150
"Lima", 1210.09, 186
"Papa", 17.44, 960
"Banana", 65.31, 800
"Champignon", 3597.53, 86
"Palta", 497.61, 600
"Melón", 107.60, 444
"Lima", 1377.53, 214
"Acelga", 23.73, 1017
"Pera", 144.44, 1050
"Brócoli", 341.86, 460
"Berenjena", 51.27, 546
"Champignon", 3582.76, 94
"Durazno", 284.31, 808
"Champignon", 3530.93, 95
"Lima", 1361.71, 176
"Frambuesa", 2125.62, 97
"Lechuga", 42.97, 972
"Pepino", 30.53, 600
"Sandía", 54.33, 873
"Mandarina", 23.77, 1120
"Batata", 17.90, 970
"Durazno", 277.04, 688
"TomCherry", 520.36, 238
"Kiwi", 431.96, 388
"Kinoto", 26.78, 162
"Papa", 18.76, 1080
"Durazno", 138.91, 768
"Choclo", 52.63, 252
"Calabaza", 20.25, 896
"Sandía", 62.41, 873
"Alcachofa", 139.01, 255
"Acelga", 28.85, 1035
"Lima", 1204.77, 204
"Palta", 1136.03, 464
"Papa", 15.02, 1020
"Palta", 511.62, 550
"TomCherry", 566.49, 194
"Ciruela", 1003.39, 720
"Pepino", 40.74, 525
"Uva", 694.55, 339
"Calabaza", 17.83, 896
"Coliflor", 25.97, 455
"Frambuesa", 2076.22, 84
"Naranja", 6.29, 1140
"Alcachofa", 136.32, 246
"Cereza", 1051.71, 206
"Cereza", 1014.04, 230
"Naranja", 8.48, 820
"Lechuga", 38.61, 837
"Mandarina", 11.71, 1140
"Palta", 509.93, 550
"Frutilla", 255.34, 267
"Espárrago", 646.61, 178
"Caqui", 849.01, 107
"Mandarina", 15.05, 890
"Durazno", 138.22, 712
"Melón", 122.10, 344
"Palta", 1102.74, 380
"Melón", 104.90, 332
"Frutilla", 252.26, 300
"Uva", 721.09, 282
"Calabaza", 17.23, 760
"Coliflor", 32.98, 600
"Banana", 63.86, 1170
"Calabaza", 15.29, 760
"Limon", 350.78, 658
"Pomelo", 64.47, 720
"Lima", 1286.25, 218
"Rabanito", 238.89, 246
"Choclo", 63.95, 261
"Pera", 125.87, 1130
"Ciruela", 939.07, 837
"Banana", 73.40, 970
"Choclo", 56.22, 267
"Kiwi", 435.62, 460
"Ajo", 866.01, 101
"Choclo", 66.14, 357
"Frambuesa", 2078.86, 112
"Sandía", 42.07, 846
"Apio", 62.75, 261
"Uva", 736.55, 351
"Manzana", 144.36, 1130
"Naranja", 15.39, 880
"Brócoli", 361.20, 460
"Manzana", 144.85, 860
"Melón", 100.73, 332
"Ciruela", 929.88, 801
"Lechuga", 47.97, 900
"Acelga", 25.65, 846
"Berenjena", 42.20, 600
"Espárrago", 631.72, 170
"Zanahoria", 36.20, 660
"Uva", 686.07, 348
"Tomate", 737.65, 936
"Durazno", 156.80, 824
"Cebolla", 70.58, 912
"Pera", 133.50, 860
"Acelga", 19.29, 1017
"Berenjena", 53.55, 696
"Durazno", 180.97, 720
"Kiwi", 433.17, 448
"Acelga", 18.18, 1071
"Durazno", 180.86, 776
"Frambuesa", 2021.51, 109
"Naranja", 13.77, 940
"Lechuga", 49.84, 855
"Champignon", 3464.83, 98
"Choclo", 77.16, 258
"Banana", 53.31, 1040
"Zuccini", 84.31, 618
"Lechuga", 48.39, 792
"Lima", 1355.93, 190
"Brócoli", 368.47, 368
"Ajo", 891.49, 94
"Cebolla", 73.68, 704
"Kinoto", 36.08, 238
"Mandarina", 14.64, 930
"Naranja", 10.18, 1030
"Lima", 1024.41, 168
"Palta", 1178.44, 360
"Repollo", 5.78, 777
"Lima", 1198.97, 206
"Kiwi", 466.88, 464
"Cebolla", 66.81, 928
"Palta", 521.70, 520
"Naranja", 18.93, 930
"Lima", 1059.47, 188
"Berenjena", 46.47, 510
"Acelga", 27.59, 1026
"Higo", 2482.02, 104
"Repollo", 3.98, 672
"Melón", 115.03, 472
"TomCherry", 585.13, 218
"Lima", 984.03, 220
"Berenjena", 51.85, 594
"Palta", 1177.07, 340
"Acelga", 21.31, 729
"Naranja", 18.81, 800
"Calabaza", 21.95, 776
"Cereza", 1055.57, 194
"Papa", 18.93, 1060
"TomCherry", 574.12, 234
"Mandarina", 35.79, 1180
"Choclo", 54.66, 282
"Pomelo", 49.27, 1080
"Ajo", 887.75, 81
"Durazno", 245.66, 712
"Durazno", 302.14, 680
"Morrón", 2980.22, 504
"Choclo", 53.13, 288
"Mandarina", 24.22, 1030
"Banana", 53.23, 1070
"Cereza", 1093.68, 176
"Frambuesa", 2029.94, 98
"Palta", 499.50, 470
"Acelga", 22.60, 1062
"Papa", 15.70, 1190
"Frambuesa", 1998.15, 95
"Rabanito", 205.72, 261
"Champignon", 3619.87, 95
"Durazno", 289.81, 736
"Mandarina", 20.57, 1190
"Naranja", 13.91, 830
"Calabaza", 21.70, 696
"Mandarina", 4.22, 920
"Mandarina", 11.25, 980
"Berenjena", 70.10, 708
"Tomate", 756.77, 819
"Batata", 15.47, 1130
"Ajo", 910.91, 87
"Banana", 62.06, 1120
"Kiwi", 400.29, 436
"Calabaza", 26.10, 920
"Banana", 65.85, 870
"Tomate", 761.91, 720
"Frutilla", 284.78, 336
"Banana", 63.32, 930
"Tomate", 732.51, 963
"Melón", 99.60, 348
"Durazno", 284.56, 760
"Cebolla", 61.66, 832
"Ajo", 887.08, 83
"Apio", 60.59, 252
"Lima", 1245.46, 214
"Berenjena", 55.11, 618
"Pomelo", 38.56, 1035
"Mandarina", 16.96, 910
"Durazno", 144.85, 904
"Lechuga", 43.82, 720
"Cereza", 1002.79, 202
"Pera", 136.52, 980
"Uva", 690.84, 351
"Champignon", 3606.37, 98
"Lima", 1211.07, 184
"Higo", 2480.80, 83
"Espárrago", 619.21, 160
"Ciruela", 928.35, 1080
"Melón", 92.24, 464
"Tomate", 782.64, 1026
"Banana", 60.27, 950
"Calabaza", 26.15, 776
"Alcachofa", 134.25, 333
"Pepino", 37.80, 405
"Repollo", 5.51, 623
"Melón", 106.66, 476
"Caqui", 799.68, 102
"Ajo", 937.73, 116
"Acelga", 19.97, 720
"Zanahoria", 26.06, 600
"Higo", 2444.83, 87
"Zuccini", 82.66, 558
"Ciruela", 1001.74, 891
"Tomate", 715.15, 1008
"Morrón", 2933.87, 498
"Uva", 664.01, 255
"Espárrago", 619.53, 234
"Frambuesa", 1908.70, 80
"Banana", 69.62, 1120
"Ciruela", 915.10, 828
"Durazno", 271.64, 880
"Rabanito", 231.16, 306
"Zuccini", 87.68, 528
"Melón", 120.64, 380
"Cebolla", 62.81, 672
"Uva", 693.75, 351
"Morrón", 2901.80, 648
"Pera", 137.59, 1060
"Batata", 12.49, 1180
"Durazno", 138.20, 688
"Berenjena", 52.10, 714
"Zuccini", 93.15, 516
"Repollo", 3.90, 735
"Brócoli", 357.66, 380
"Durazno", 187.72, 640
